147.4294043,89,238.8467739
144.50807,99,267.3785617
144.50807,99,267.3785617
144.1803205,88,243.6712575
144.1803205,88,243.6712575
144.1803205,88,243.6712575
146.2302636,99,282.2928762
146.2222127,85,330.809921
143.9266879,96,284.1506058
145.04063,92.33333333,266.8745637
