151.1314218,91,228.9554791
150.5735997,101,318.6432747
146.5376617,95,279.5512346
149.3004991,100,316.5824009
148.3651018,109,344.5977209
146.3145462,105,338.6371971
146.3145462,105,338.6371971
149.1790869,99,308.2174286
147.9723732,104,339.1725788
148.6341702,104,339.1725788
147.9723732,104,339.1725788
146.1536054,100,221.2332404
147.9723732,104,339.1725788
147.9723732,104,339.1725788
147.9723732,104,339.1725788
148.2952869,98,305.4210524
148.166337,101.6875,314.7194811
