,11101,11102,11103,11104,11105,11106,11107,11123,11126,11127,11128,11129,11130,11153,11157,13062,13064,13070,13072,13073,13075,13094,13095,13096,13097,13098,13099,15098,15099,15100,15101,15118,15120,15143,15144,15148,11001,11002,11003,11004,11005,11006,11007,11008,11009,11011,11012,11013,11014,11015,11016,11018,11019,11020,11021,11022,11023,11024,11025,11026,11027,11028,11029,11030,11031,11034,11035,11271,11272,13001,13002,13003,13004,13005,13006,13007,13009,13010,13011,13012,13013,13014,13015,13016,13017,13025,13026,13061,15001,15002,15003,15004,15005,15006,15007,15008,15009,15011,15012,15013,15014,15015,15016,15017,15018,15019,15020,15021,15022,15023,15024,15025,15026,15027,15028,15029,15030,15031,15032,15033,15034,15035,15036,15037,15038,15039,15040,15042,15043,15044,15045,15046,15047,15048,15049,15051,15052,15053,15054,15055,15056,15057,15058,15059,15060,15061,15062,15063,15064,15065,15066,15067,15068,15069,15070,15075,15076,15077,15079,15083,15084,15087,15088,15090
11101,0,1237.801095,2673.589078,306.8485022,991.640486,333.9476971,2414.756495,662.4041402,1927.576256,903.367355,1188.385343,1644.0824,1808.275724,1088.018908,1056.630907,2465.217256,2481.78319,2873.780803,2981.253704,2862.771545,4167.793801,3050.826163,1855.062938,1875.921264,2545.830771,2840.372692,2121.62198,2795.936878,2997.056907,3629.931135,3576.351132,6370.663242,5924.815782,4957.574068,5091.593753,3454.087286,2601.158379,2658.691548,2775.662539,2828.595479,2973.828764,3098.532346,2145.204589,2026.557196,1706.087757,1900.389679,1687.189561,2109.30314,1359.794018,1276.586316,1264.67436,735.6449806,702.7271771,881.9903512,777.7675229,564.5542887,464.7214194,297.5471464,350.0405487,106.4652321,131.5254785,313.091909,1103.052001,1199.43757,1705.182459,1255.470557,1118.247933,662.1877122,571.5920225,3443.907682,3307.161858,2772.341553,3801.220728,3659.334663,4128.240329,4016.286786,3462.200845,3377.915356,2162.130183,2332.756468,1831.205932,2159.027204,2934.5617,3331.470745,3789.174024,1733.603724,2011.842414,2507.442358,2663.863072,2814.618386,2845.614819,3141.244897,3465.144981,3594.1678,3883.949502,4218.853018,4487.189501,3140.742009,3388.857873,3593.854252,3967.746446,3311.623528,3445.411385,3585.764421,3823.885086,3898.040372,3578.042739,3677.243218,3724.544401,4054.774733,4158.361147,4213.805748,3827.237392,3873.902145,4286.401084,4401.242169,3988.094213,4094.588423,3983.64923,4255.224604,4329.988259,4260.104699,4263.214543,4787.420878,4498.118702,4575.869962,5150.414336,4590.299173,4831.972158,4914.815287,4928.231867,4949.762311,4955.67534,5048.793479,5112.178401,5070.994332,5168.23201,5210.185502,5470.923758,5222.656208,5261.968542,5344.757086,5378.101155,5383.541787,5461.608604,5738.895091,5673.338511,5548.097868,5772.289068,5953.149431,6158.641744,6255.553857,6315.798234,6139.56005,6863.872696,4326.291633,3197.881357,3863.202417,6139.810347,7176.504756,6865.243769,6430.237147,3899.603643,5679.75874
11102,1237.801095,0,2809.945663,1298.746221,1886.632867,1115.90318,2474.833285,1309.094302,1673.190211,464.7017878,675.1090496,1491.394808,1426.175522,1709.894464,1307.069741,1662.705721,1947.831922,2689.177885,2180.55776,2132.321271,3519.027721,2490.275853,1097.19132,1124.67795,2377.816964,2797.323986,899.1558526,3499.228486,3709.0419,4052.366946,3968.557982,6817.923277,5975.605496,4854.036452,5064.695486,3972.606202,3330.85265,3280.337,3252.797953,3244.247918,3273.284198,3320.087517,3135.838155,2941.642823,2643.804004,2575.324101,2316.821634,2399.468822,1976.706925,2169.689045,2265.799554,1887.045156,1775.938378,1559.157399,1851.971079,1696.362854,1627.280744,1489.431329,1358.346559,1344.021734,1126.773928,1019.186439,749.0330923,881.1135903,1196.414387,917.0295201,944.0125666,1878.317223,1791.047574,3482.01634,3236.54995,2866.861156,3691.14297,3501.227156,3918.258373,3775.08208,3117.593031,3039.264852,2048.091338,2096.700225,1433.706568,1739.64018,2281.514018,2617.173767,3016.628142,629.5703536,783.327359,2432.783271,3438.813192,3276.014776,3276.463876,3346.114382,3498.766446,3575.23641,3757.168522,3990.290161,4193.564799,3438.501472,3603.918954,3693.658882,3886.533282,3790.291959,3846.867286,3838.463148,3978.09549,3988.066724,4216.861804,4138.836328,4046.608113,4165.745266,4233.502448,4230.232224,4333.809235,4358.601826,4340.491962,4484.179729,4585.799274,4550.308756,4412.774253,4547.702091,4635.833197,4613.614732,4844.559633,4937.54636,4980.643409,4909.671572,5202.69805,5195.487862,5203.014679,5437.654195,5425.410265,5345.744725,5345.216377,5457.859055,5523.325101,5400.775835,5462.522125,5476.235756,5657.105443,5856.96553,5908.433592,5899.407158,5859.388024,5755.272591,5792.512204,5879.101991,5756.349532,5923.56781,6032.689084,6342.891183,6474.006645,6543.374863,6527.071912,6561.836435,7135.52225,4466.358708,3537.307208,4395.119335,6232.830374,7463.483808,7292.588328,6572.942221,4481.328771,6074.479658
11103,2673.589078,2809.945663,0,2980.226595,1906.112344,2367.280331,345.1207174,3315.797837,1204.980757,2977.35825,2134.976293,1321.704635,1470.981447,1620.324093,1669.911683,2006.416168,1457.099821,717.3539013,2107.244479,1909.350795,2386.948056,1576.177791,1999.659062,1982.601052,700.8555693,410.8855449,3385.222411,1490.807322,1627.160466,1357.718158,1250.33405,4043.33515,3258.720787,2307.527003,2419.752637,1421.28818,1479.64589,1197.907161,862.4905,732.1601554,552.8102351,520.4490416,2127.251891,1850.696766,1866.667371,1252.597497,1242.745232,592.3695254,1414.476552,1805.95693,2024.356342,2411.832912,2256.127176,1811.40944,2241.316533,2386.639448,2461.142442,2542.899393,2346.53916,2695.666885,2729.611889,2453.622644,2073.659787,1932.561,1713.004232,3564.124327,3499.956206,3013.726339,2955.761298,775.8610178,737.8401289,123.5974663,1206.124961,1134.392122,1601.400614,1541.23354,1297.963205,1237.570276,818.5901831,920.0832996,1476.925575,1328.432498,1751.625935,2037.588006,2426.21374,2583.963989,3276.850462,524.5235045,1640.799947,840.6334156,779.1380696,539.2452224,797.94119,945.6328297,1296.499176,1703.148408,2019.797019,686.3136801,795.1029318,924.4106628,1337.683413,1213.291369,1152.916643,1034.186824,1181.242902,1229.215132,1825.707883,1480.397338,1266.189166,1393.874614,1488.389769,1541.059385,1709.543975,1703.861536,1613.99031,1734.764342,2061.418212,1847.140475,1693.564439,1743.478798,1833.992979,1830.791535,2266.740271,2151.906303,2277.107494,2112.716331,2481.4945,2619.690978,2415.737057,2750.35965,2714.77501,2567.461844,2563.80158,2684.104431,2749.381883,2597.625761,2653.50866,2666.371047,2862.25235,3275.856259,3340.605465,3224.147149,3121.921736,2960.964967,2987.233759,3104.490647,3014.791337,3128.872843,3223.835109,3549.295881,3664.816251,3733.520052,3728.52807,3778.598877,4327.278469,1681.240769,815.8294856,1797.80229,3486.938597,4654.300127,4505.209489,3800.604589,1946.059866,3285.1611
11104,306.8485022,1298.746221,2980.226595,0,1267.272917,626.5278118,2719.340847,371.2092662,2206.847801,886.3601836,1393.995568,1926.463729,2070.747841,1391.925496,1353.649326,2680.312643,2739.332167,3169.165177,3203.541371,3096.256135,4423.741118,3311.51292,2063.478957,2086.239935,2840.089548,3142.963121,2136.871827,3067.233981,3265.219846,3926.405642,3874.988211,6658.701006,6231.625301,5262.00269,5397.84824,3743.396654,2870.264568,2942.209649,3071.995343,3128.656069,3278.483816,3404.785909,2358.949273,2265.546511,1946.091012,2186.117169,1980.923268,2415.970688,1659.653606,1540.945021,1499.60984,930.372619,944.9969159,1186.764323,1013.015871,791.7926735,685.1912807,526.5755541,649.4863233,309.3671862,275.3840955,572.4002638,1325.832296,1438.886157,1947.54023,1090.771883,939.3757988,612.7847863,537.2917644,3750.072731,3610.129265,3078.580148,4103.803644,3959.423082,4426.821624,4312.750371,3748.92576,3664.704657,2456.482393,2619.87781,2092.472724,2425.271576,3181.170377,3572.164593,4023.093692,1860.00914,2036.144491,2806.981703,2924.478519,3111.858488,3144.696472,3447.69308,3771.257882,3899.340481,4186.02157,4516.600894,4781.485111,3445.062264,3694.888286,3900.685826,4271.681928,3605.110351,3743.906557,3890.633612,4130.447564,4204.884312,3852.901913,3970.596788,4026.546908,4361.577817,4465.20039,4520.23209,4116.05192,4164.551636,4593.186805,4708.084439,4266.225014,4386.97238,4278.485542,4557.509702,4631.526609,4559.251715,4542.203002,5093.489694,4786.892084,4875.503102,5457.262342,4865.031375,5128.824773,5198.332744,5214.379707,5244.628651,5250.998543,5342.46823,5405.561138,5369.999451,5469.027616,5512.274315,5775.699817,5491.254341,5528.658828,5623.506242,5664.734268,5679.342269,5759.95223,6044.655672,5979.97582,5843.361456,6074.015218,6246.717071,6457.027061,6555.410324,6619.125834,6430.193635,7164.038203,4632.759178,3500.449927,4149.361295,6446.224034,7475.569642,7154.391978,6735.623443,4180.083376,5973.375544
11105,991.640486,1886.632867,1906.112344,1267.272917,0,839.8574809,1730.810155,1638.315469,1600.888187,1736.314811,1451.099821,1343.704645,1626.390468,386.1652414,806.3206877,2453.59875,2241.960813,2302.273999,2893.301992,2727.126931,3843.92719,2747.528863,1951.100309,1960.228129,2007.679342,2173.056634,2766.341408,1804.341418,2005.543134,2679.508616,2636.614485,5393.756139,5078.268699,4209.955462,4298.519326,2481.176699,1609.598208,1675.716454,1828.53882,1902.658477,2092.643708,2249.514667,1249.907709,1074.918999,763.8047465,922.8768622,742.0291301,1313.756431,492.1921375,296.1882143,394.2853443,505.9761669,364.1167534,373.2078136,336.4807664,514.5575176,610.7788614,745.7343624,654.2393531,958.4439364,1103.034401,958.9613346,1326.841162,1311.153047,1663.910017,2207.56322,2084.196753,1123.505317,1077.193061,2676.319016,2615.780579,2021.417535,3103.166137,3000.587899,3477.170792,3391.797109,2948.522509,2867.077479,1657.482797,1885.77191,1653.106374,1897.851846,2722.86011,3128.346267,3600.17243,2140.674714,2645.297315,1906.171037,1675.755884,1871.736277,1912.994246,2298.521146,2698.941594,2851.707569,3191.937051,3575.581972,3875.178308,2252.314029,2528.679707,2783.635395,3243.346198,2350.706388,2505.496871,2700.391219,2976.176147,3080.00644,2587.469609,2715.03662,2806.482045,3220.42164,3338.664518,3423.15801,2852.855052,2903.714584,3473.350448,3570.128754,2999.39438,3128.77095,3025.87755,3336.813112,3405.451896,3320.711262,3275.173644,3915.847309,3523.207054,3638.306189,4316.293576,3599.804137,3880.463128,3931.315304,3948.435394,3990.648767,3998.14107,4085.748388,4148.203103,4128.972066,4236.205488,4287.038761,4573.592768,4231.015741,4270.427477,4356.602771,4398.989105,4427.241466,4515.714949,4856.332068,4815.987316,4589.737039,4845.244199,4989.119419,5212.086204,5316.223548,5400.511197,5167.926902,5925.545314,3469.829483,2288.821872,2883.755419,5271.880521,6232.202342,5890.313466,5539.036162,2912.824746,4716.046203
11106,333.9476971,1115.90318,2367.280331,626.5278118,839.8574809,0,2097.393619,948.5286332,1593.887944,899.8688205,910.6548635,1310.175132,1479.797394,829.15732,727.1263517,2163.696493,2154.359575,2543.264463,2672.934255,2547.58448,3839.774742,2721.568939,1562.87474,1581.970128,2214.607188,2517.94914,2014.933125,2611.326212,2817.430369,3380.140382,3319.909092,6138.581961,5624.411712,4638.937602,4780.394482,3224.607574,2422.796453,2447.702558,2529.356065,2569.597463,2694.573121,2808.024407,2072.13475,1913.716151,1599.036488,1691.619902,1458.567864,1816.127642,1114.894871,1136.027723,1184.191648,773.1624577,662.5149411,624.3321594,739.7352814,582.756228,524.4704825,419.5338647,242.8346806,401.7940964,363.0261377,119.2566693,810.8578718,889.9317904,1388.51523,1376.74138,1262.498936,934.5906961,845.3662624,3132.751229,2985.372002,2462.186932,3478.610387,3333.024747,3800.299151,3686.571729,3128.604143,3044.323409,1830.90154,1999.123167,1503.224486,1828.480355,2611.806256,3011.326404,3472.249519,1520.561211,1898.151875,2180.535107,2501.982983,2565.262347,2590.007518,2848.660724,3153.646066,3278.20589,3560.43628,3890.156063,4156.131987,2862.876087,3099.840985,3290.610972,3647.982897,3071.498969,3189.777802,3304.102403,3529.080544,3595.337423,3381.320908,3436.313517,3455.781351,3755.495064,3855.138286,3904.181047,3597.77178,3639.634477,3981.260959,4100.032605,3782.80865,3855.200743,3737.774911,3984.473051,4062.004948,4000.580489,4055.218852,4496.657788,4267.062068,4314.248576,4848.142615,4390.380917,4578.702237,4695.262422,4702.613373,4702.023891,4706.648049,4804.173577,4868.250364,4810.786458,4901.921567,4939.103224,5187.831345,5033.461586,5076.355636,5134.802827,5150.584693,5132.604663,5203.05364,5449.828455,5376.355763,5298.480403,5502.093414,5707.70188,5899.319508,5991.487677,6038.948384,5901.437952,6598.388872,4032.17527,2927.979811,3640.124756,5845.276952,6914.383557,6630.045406,6143.228522,3689.47901,5434.478526
11107,2414.756495,2474.833285,345.1207174,2719.340847,1730.810155,2097.393619,0,3042.505304,860.0992394,2659.4085,1800.839125,983.7698063,1125.917478,1404.821369,1381.614931,1693.374203,1162.149649,621.6076052,1844.312089,1644.179142,2302.980738,1374.078905,1656.118677,1639.480954,452.8188041,442.690944,3040.102274,1679.108571,1840.457845,1692.28215,1587.961966,4388.394574,3552.796159,2542.818074,2686.504581,1729.34279,1629.941182,1380.757446,1103.494039,1001.658941,880.8066925,865.560704,2157.824021,1871.334498,1827.722239,1235.578834,1154.30228,482.6783363,1243.794631,1680.637066,1909.483317,2228.998606,2062.285512,1580.201071,2057.919664,2180.618078,2245.619632,2310.744711,2101.691817,2446.251099,2460.279292,2175.763146,1744.962411,1601.608604,1367.897812,3247.758701,3189.826027,2806.313993,2741.973182,1043.289483,898.6349455,392.5187389,1392.997654,1272.892272,1749.583043,1660.997226,1272.590605,1198.479147,475.9162776,606.8573431,1132.058219,997.7221241,1509.323644,1835.098473,2256.622856,2238.855266,2931.796592,268.773087,1791.987541,1094.022146,1047.448896,883.1021984,1063.14641,1180.897757,1478.62527,1846.786475,2144.373517,1025.183258,1136.915224,1229.286763,1553.602085,1522.247489,1485.412891,1377.914985,1504.729563,1530.75354,2110.492936,1809.878735,1611.152204,1703.086018,1785.20223,1814.750867,2035.411314,2034.661724,1903.64563,2035.020894,2374.191629,2185.712858,2033.571915,2086.417708,2177.501752,2175.908725,2589.90116,2470.292574,2617.063683,2456.900925,2774.268456,2944.807695,2760.623646,3089.686343,3056.289771,2912.570507,2908.86228,3029.223295,3094.502263,2940.33376,2993.168469,3002.927446,3186.214914,3604.535693,3667.887453,3563.16492,3465.863175,3305.122799,3329.062682,3419.193062,3316.641027,3472.931104,3558.105715,3893.363782,4003.927089,4069.806703,4054.930443,4123.411574,4660.722199,1998.446963,1149.64699,2120.00465,3791.348625,4988.95858,4849.65897,4115.18636,2259.331393,3629.697532
11123,662.4041402,1309.094302,3315.797837,371.2092662,1638.315469,948.5286332,3042.505304,0,2472.591464,848.2070272,1572.075968,2200.738415,2309.923719,1749.096818,1663.265551,2840.924657,2963.300233,3462.802642,3369.157259,3279.522189,4635.612663,3536.571755,2224.854241,2249.722921,3132.21528,3457.392968,2053.928551,3438.297568,3635.984141,4292.005453,4238.749889,7028.529926,6572.741109,5581.009148,5727.546509,4112.682666,3241.179428,3312.81479,3437.651594,3490.936409,3632.86798,3752.889602,2713.846193,2630.28042,2311.721704,2556.157191,2348.013005,2761.602443,2022.198092,1911.823881,1865.024539,1288.430122,1314.258177,1542.423572,1380.718577,1159.663824,1053.133339,897.2222028,1011.974819,679.96158,587.0316145,867.1423567,1528.240707,1658.451796,2158.480887,837.3573737,679.8125437,858.831913,808.0199603,4080.287758,3924.986111,3410.207323,4416.477253,4264.04104,4726.176636,4606.40291,4020.849838,3937.03358,2750.656761,2897.487741,2329.451908,2666.430782,3384.071386,3763.102414,4200.885562,1921.473969,1966.979785,3112.815896,3294.196784,3476.827544,3508.018957,3794.442117,4101.059811,4223.282995,4496.757126,4813.437648,5068.69184,3800.270285,4044.101673,4239.100753,4589.424919,3972.585712,4107.802538,4244.229779,4475.874584,4543.806929,4224.093964,4338.170921,4386.187459,4703.523274,4803.645869,4852.005867,4485.53108,4533.381681,4929.767737,5048.390106,4637.409992,4755.062194,4645.22311,4916.652501,4991.826823,4922.502411,4913.360135,5442.050949,5156.426814,5238.227183,5796.624975,5236.202896,5494.168217,5569.081901,5584.642427,5611.385958,5617.458854,5709.936693,5773.191608,5733.394128,5830.328001,5871.67878,6129.242856,5861.870778,5898.994135,5994.686867,6034.901798,6045.485874,6124.004338,6394.566436,6324.020806,6209.877277,6433.968669,6614.272878,6821.041066,6917.859823,6976.193663,6799.133838,7526.110623,4978.823917,3859.22706,4519.565142,6792.269154,7838.895354,7523.890233,7086.997775,4551.138051,6340.896588
11126,1927.576256,1673.190211,1204.980757,2206.847801,1600.888187,1593.887944,860.0992394,2472.591464,0,1931.203173,1020.907636,286.1740306,266.8091038,1214.77057,904.4318018,980.5419802,642.1619189,1027.826445,1324.518844,1143.583942,2277.642475,1161.85665,799.3572331,784.375195,707.0413742,1127.13319,2181.271934,2332.793879,2523.470174,2543.406423,2442.532685,5247.104511,4302.437509,3195.23477,3394.469974,2548.905523,2227.566482,2049.117966,1867.132993,1800.896818,1731.842245,1725.12735,2485.943299,2206.728736,2038.913137,1597.126257,1388.449559,1006.122348,1241.17432,1701.615582,1922.85793,2010.209672,1827.612389,1294.565044,1856.297424,1893.974683,1921.568563,1925.143003,1691.209906,1990.426656,1931.789513,1634.447895,1000.040895,852.7337884,511.1971062,2514.311035,2481.309872,2466.210238,2385.61238,1814.726816,1563.768051,1235.653855,2025.826413,1844.989474,2284.641417,2153.353514,1548.273872,1464.50759,390.8452346,436.0488184,271.9591422,302.5219111,1122.334608,1527.458277,1999.313994,1380.718047,2074.256888,765.0157555,2378.246353,1871.552037,1842.940736,1740.521734,1830.605805,1902.177142,2095.803534,2365.319284,2603.761936,1882.378197,1990.765002,2035.806629,2217.981606,2345.980881,2335.258133,2234.081606,2329.943846,2324.028842,2892.295517,2654.804197,2471.16776,2503.845684,2565.04735,2557.207182,2874.742826,2880.185244,2669.245499,2815.252111,3193.442115,3040.183786,2889.809558,2939.952253,3032.168663,3035.291319,3422.857081,3276.474287,3472.705411,3312.97906,3529.696799,3779.29347,3618.701166,3944.196885,3913.535361,3771.774814,3767.702969,3888.759813,3953.986378,3792.421593,3838.325877,3841.478219,3998.499657,4442.841723,4503.861727,4416.958275,4325.554766,4160.728324,4178.713526,4211.574884,4083.936875,4328.187972,4390.541279,4748.506339,4846.497318,4905.784342,4869.123243,4980.969769,5489.319235,2807.400602,2002.541268,2954.083837,4560.381616,5819.939965,5705.794931,4903.846199,3080.196365,4486.360648
11127,903.367355,464.7017878,2977.35825,886.3601836,1736.314811,899.8688205,2659.4085,848.2070272,1931.203173,0,917.5692081,1702.519781,1712.9156,1653.923292,1347.411869,2082.988096,2304.047084,2958.859882,2608.233466,2543.767651,3925.599421,2864.947874,1487.131167,1514.015005,2634.713609,3024.261115,1250.525077,3468.653048,3677.412272,4138.34829,4064.766489,6911.949864,6204.469832,5124.716245,5313.149966,4021.393899,3287.022359,3279.61988,3307.381299,3321.574817,3393.20099,3468.190705,2971.65368,2811.232156,2498.099643,2538.818151,2289.952092,2501.517933,1939.841778,2031.74046,2082.893669,1619.750656,1544.75598,1468.980587,1623.134487,1434.552334,1347.583388,1189.649978,1121.228996,1003.12296,775.8971453,782.8165851,932.7563539,1080.721934,1510.649617,588.8031078,552.7426368,1491.877741,1409.76492,3694.526413,3480.411828,3049.760731,3953.516238,3776.026383,4213.199644,4077.756843,3442.350469,3361.231936,2276.445024,2366.728645,1726.148573,2054.534338,2676.543557,3030.904555,3445.802591,1089.864533,1150.874745,2661.018007,3377.320592,3336.901327,3348.733221,3500.42845,3712.98075,3807.491602,4025.433924,4291.352417,4514.967213,3561.731296,3758.597739,3888.676018,4142.146593,3852.154075,3938.23976,3983.118605,4158.280888,4189.830108,4220.544025,4211.081605,4169.13116,4362.43134,4442.694286,4458.452423,4390.829894,4424.221858,4557.563397,4693.095341,4609.190025,4628.601325,4499.841597,4685.656507,4769.782326,4730.244216,4876.404329,5127.715867,5052.037568,5035.742988,5426.870114,5220.005848,5317.593669,5496.322944,5493.971669,5452.050894,5453.897108,5559.983148,5625.05131,5531.561247,5606.359703,5630.119525,5839.598476,5872.9848,5919.636162,5947.915621,5936.371319,5872.820781,5925.088464,6078.232767,5973.708121,6040.602232,6191.508948,6456.59645,6615.334254,6694.798465,6705.10624,6664.324473,7294.857992,4656.159863,3647.121251,4442.895263,6449.192732,7618.475427,7395.76083,6774.341086,4510.262418,6185.142275
11128,1188.385343,675.1090496,2134.976293,1393.995568,1451.099821,910.6548635,1800.839125,1572.075968,1020.907636,917.5692081,0,818.6759702,795.3953518,1178.877295,717.837397,1286.318265,1405.126079,2047.823084,1810.28273,1709.979268,3064.865919,1975.061445,670.0767723,692.4219176,1727.697581,2134.172113,1394.349472,2891.648342,3100.144528,3385.713612,3299.603787,6146.880404,5316.673906,4215.824783,4413.939462,3318.398657,2734.824103,2655.455294,2599.583757,2582.544259,2601.012788,2645.08712,2658.507445,2431.785288,2160.124012,1986.854843,1727.46242,1734.453251,1409.307361,1698.7777,1845.375581,1619.773647,1464.24212,1082.623394,1528.529204,1441.998592,1411.416787,1328.833545,1120.970944,1283.214387,1134.696804,879.4568685,124.3207861,210.894098,600.313637,1495.147389,1470.247142,1837.816729,1747.375417,2815.293794,2581.494935,2193.155209,3046.732454,2864.577652,3297.270093,3160.737327,2525.751465,2444.335576,1383.171457,1454.116214,808.6203273,1138.823964,1812.454427,2191.812533,2634.709669,691.0270454,1273.122092,1769.167539,2855.098735,2620.117612,2616.341245,2671.005779,2832.577181,2915.571943,3116.475623,3374.58692,3597.578663,2765.505359,2928.818009,3022.836882,3238.469673,3131.798913,3179.278093,3163.448697,3304.988232,3319.046679,3582.803876,3475.868305,3373.101502,3495.711053,3566.672888,3569.763762,3675.368758,3697.192739,3676.164447,3817.492554,3940.308214,3884.761718,3745.206247,3872.780625,3961.079549,3940.414192,4194.529135,4266.688602,4316.311212,4235.363992,4541.521587,4547.699603,4529.732195,4776.457277,4761.257777,4673.492523,4672.623,4786.186167,4851.675433,4726.02501,4787.413094,4801.330863,4985.193358,5211.462241,5265.036855,5240.899968,5192.53306,5081.443244,5117.616769,5210.694646,5093.12926,5249.736086,5358.131889,5669.275765,5798.897627,5868.479099,5854.73079,5889.557026,6461.162415,3795.142847,2866.32465,3739.919196,5569.52025,6788.858914,6619.966411,5905.391809,3833.681096,5401.298112
11129,1644.0824,1491.394808,1321.704635,1926.463729,1343.704645,1310.175132,983.7698063,2200.738415,286.1740306,1702.519781,818.6759702,0,305.9506091,960.204142,619.3954739,1146.874038,905.4988379,1271.4503,1552.628252,1383.539277,2561.273202,1443.429576,800.912756,795.0612682,941.881213,1322.441095,2096.085085,2271.55508,2471.170245,2610.872771,2517.801368,5352.879629,4504.846456,3427.025188,3610.649663,2578.906179,2146.086199,2002.293634,1872.879479,1830.332619,1810.039026,1836.975109,2309.24803,2038.771597,1842.321657,1462.088859,1229.777254,990.3089939,1028.46227,1470.998998,1684.331018,1734.140246,1551.645951,1021.121424,1583.799644,1612.629892,1637.637525,1639.102424,1405.083843,1705.390518,1651.942025,1354.399761,772.6396188,625.7908422,465.5483295,2290.425857,2246.448114,2180.448302,2099.617486,1998.830594,1778.164098,1375.520844,2254.996569,2084.866021,2535.954518,2410.406274,1823.2811,1739.157591,574.1155267,696.7627662,330.8517531,560.4474457,1385.999205,1793.17563,2265.155364,1299.881647,1982.321156,958.5924798,2288.353625,1885.161929,1868.624432,1860.106902,2016.509601,2105.617946,2329.290192,2620.006165,2868.587876,1970.320688,2116.782367,2204.228941,2441.151217,2382.603525,2402.600473,2354.379584,2486.774852,2500.988764,2888.810791,2711.393613,2573.639382,2677.255511,2749.736353,2757.939906,2921.920802,2935.723446,2860.934591,3000.556477,3216.489619,3110.924269,2965.96566,3064.133838,3153.784664,3141.277173,3458.363257,3448.038469,3544.262982,3430.635736,3728.273473,3814.55267,3729.477414,4011.0095,3988.361749,3877.000188,3874.888479,3991.56393,4057.046664,3918.233382,3975.134731,3986.421773,4166.56589,4480.071983,4537.863299,4480.558166,4411.557152,4278.370675,4308.526351,4392.653834,4278.079433,4446.53758,4541.874483,4866.735729,4986.336421,5053.411632,5036.209416,5091.801088,5644.415391,2976.471307,2079.336271,2994.329307,4754.26869,5972.728091,5820.594756,5087.652396,3105.721475,4600.659413
11130,1808.275724,1426.175522,1470.981447,2070.747841,1626.390468,1479.797394,1125.917478,2309.923719,266.8091038,1712.9156,795.3953518,305.9506091,0,1248.242037,857.0221746,842.5291478,674.910542,1263.100763,1268.581483,1110.500067,2359.995215,1242.614143,542.6035313,530.4536948,953.9508844,1386.566704,1914.643949,2546.392378,2742.120617,2804.576952,2705.007899,5513.636963,4552.904096,3429.560585,3638.79242,2800.971948,2429.441161,2269.619019,2109.88886,2051.423268,1993.946007,1991.308354,2615.141758,2344.13164,2147.732961,1761.294131,1533.173979,1235.743561,1332.960107,1769.464877,1978.538861,1987.125937,1806.100853,1286.065518,1845.048938,1851.338338,1864.362826,1845.012021,1610.52973,1881.501219,1795.971747,1502.817866,796.3387841,655.4437883,245.0027501,2288.773231,2265.512522,2388.01374,2303.412033,2074.867667,1813.550719,1502.446858,2265.016828,2076.774006,2503.315157,2365.65214,1733.105123,1651.065778,657.5380193,670.7415741,26.73009485,356.5404333,1141.569337,1546.974801,2015.760117,1113.935241,1807.455065,1027.365583,2575.238285,2117.11447,2092.412706,2007.122172,2090.221146,2155.618551,2331.622344,2579.725815,2802.89698,2146.227185,2257.567201,2299.073529,2460.450392,2599.67218,2596.200881,2500.824324,2594.751311,2585.1113,3133.418323,2913.849097,2737.057477,2765.542843,2823.749597,2810.296748,3131.799938,3139.194036,2925.572239,3073.469109,3444.076514,3302.310247,3152.750847,3206.757816,3298.97631,3301.596631,3677.308226,3537.945976,3735.190623,3579.758864,3782.4422,4033.895873,3885.323413,4206.043428,4176.71461,4038.156457,4034.186382,4155.013006,4220.264226,4059.173064,4104.593185,4107.060317,4260.371524,4698.285677,4758.458554,4678.370456,4590.36403,4427.530264,4445.317366,4470.006918,4338.007283,4594.995436,4655.237102,5015.315178,5112.395593,5170.858878,5130.900306,5247.674401,5753.234331,3069.755,2264.80924,3209.447431,4814.260781,6084.16338,5972.590901,5161.121311,3331.492726,4753.127755
