0,1,2,3
3.0,77.0,118.7679533,32.04794075
0.0,80.0,118.7945168,32.05620324
3.0,82.0,118.7661267,32.04259783
0.0,83.0,118.7996868,32.05242852
2.0,84.0,118.7735201,32.06187087
0.0,85.0,118.7889787,32.03902243
2.0,88.0,118.777165,32.0687585
3.0,89.0,118.7712038,32.04260747
3.0,91.0,118.7749168,32.03197937
3.0,93.0,118.7612337,32.04761155
3.0,95.0,118.7773543,32.03629162
2.0,96.0,118.7769108,32.0731515
2.0,98.0,118.7786487,32.05337293
2.0,99.0,118.7756174,32.07652308
1.0,100.0,118.7965372,32.02722535
0.0,102.0,118.7903307,32.05138953
1.0,106.0,118.7859353,32.02719905
1.0,107.0,118.7950522,32.02150188
3.0,108.0,118.7843171,32.03437771
3.0,110.0,118.7857459,32.03736591
3.0,111.0,118.778215,32.0312376
0.0,114.0,118.7891205,32.0456442
1.0,115.0,118.7752435,32.02600727
2.0,116.0,118.7575089,32.06788542
1.0,117.0,118.7869168,32.01954003
3.0,119.0,118.7783813,32.04147066
0.0,120.0,118.8042007,32.04681494
3.0,121.0,118.7802762,32.04626358
0.0,124.0,118.7841247,32.04769807
1.0,125.0,118.7914478,32.02840003
1.0,126.0,118.7811556,32.02218454
2.0,127.0,118.7639889,32.05088044
3.0,129.0,118.7711499,32.03107304
1.0,131.0,118.795703,32.03116267
3.0,132.0,118.7702845,32.04942626
1.0,133.0,118.7827788,32.01690857
1.0,134.0,118.7925153,32.01966559
3.0,135.0,118.7747292,32.03686528
2.0,136.0,118.7652466,32.06222815
1.0,137.0,118.7801574,32.01823885
2.0,138.0,118.7719371,32.07315364
2.0,140.0,118.7705897,32.05975777
3.0,142.0,118.7728953,32.03895634
2.0,143.0,118.7642865,32.06534062
0.0,144.0,118.7925106,32.05223912
0.0,147.0,118.8022067,32.0440866
1.0,148.0,118.7985978,32.02854132
3.0,149.0,118.7677313,32.04511389
1.0,150.0,118.768461,32.0107148
0.0,151.0,118.8023605,32.05756758
2.0,153.0,118.75763,32.0534072
2.0,154.0,118.7644478,32.05875293
0.0,155.0,118.7925366,32.04923945
3.0,156.0,118.7828543,32.04126138
3.0,157.0,118.7717773,32.04494105
1.0,158.0,118.7759617,32.02319588
0.0,159.0,118.790557,32.04151658
1.0,160.0,118.7861332,32.00868469
3.0,161.0,118.7703172,32.03811635
0.0,162.0,118.7881714,32.04107264
2.0,163.0,118.7674833,32.06909787
1.0,164.0,118.7906938,32.01050694
1.0,165.0,118.789185,32.03308922
1.0,166.0,118.7747977,32.01856163
0.0,167.0,118.7970466,32.05352605
2.0,168.0,118.7782504,32.05627638
1.0,169.0,118.7869051,32.02925815
2.0,171.0,118.7742202,32.05930178
0.0,172.0,118.7813069,32.05214578
0.0,174.0,118.7915631,32.03827397
3.0,175.0,118.7768185,32.04474697
1.0,176.0,118.7843969,32.02278833
1.0,177.0,118.778888,32.01612889
2.0,178.0,118.7784628,32.0626934
1.0,179.0,118.8022644,32.03284235
2.0,181.0,118.7644639,32.07099305
0.0,182.0,118.7862694,32.04554669
3.0,183.0,118.7792229,32.03830809
2.0,184.0,118.7619069,32.05709465
0.0,186.0,118.8070825,32.05279485
1.0,187.0,118.7829072,32.02782025
0.0,188.0,118.8017027,32.05449294
2.0,189.0,118.7701228,32.06576797
0.0,190.0,118.7844484,32.05439836
3.0,191.0,118.7824394,32.04393164
0.0,192.0,118.7999174,32.04556091
1.0,193.0,118.7893226,32.0280262
0.0,195.0,118.7894616,32.04935107
2.0,196.0,118.7802797,32.06855417
2.0,197.0,118.7712135,32.0633639
