0,1,2,3
201.8448403,234,220.4330752,13
202.9474236,235,221.4330752,12
201.9684539,236,222.4330752,12
203.2666803,236,222.4330752,11
204.2985484,237,223.4330752,12
205.0055255,237,223.4330752,12
203.5761949,237,223.4330752,11
203.7767472,239,225.4330752,13
203.7167274,239,225.4330752,12
205.4312515,240,226.4330752,12
